elapsed_sec,frame_ms,draw_calls
58.834,41.080,185
58.879,44.801,188
58.920,40.897,195
58.959,39.404,196
59.001,41.524,193
59.039,38.232,191
59.084,44.724,202
59.118,34.694,203
59.160,41.663,205
59.215,55.276,203
59.258,42.692,214
59.297,38.819,218
59.340,43.070,220
59.389,49.608,220
59.434,44.313,234
59.476,42.302,235
59.517,40.984,237
59.562,45.378,235
59.596,33.669,244
59.639,43.084,246
59.680,40.454,248
59.733,53.916,251
59.776,42.348,262
59.809,32.879,264
59.852,43.269,267
59.897,44.985,265
59.933,35.600,273
59.981,48.686,271
60.027,45.761,274
60.062,35.364,271
60.101,39.038,274
60.149,47.797,273
60.197,48.021,269
60.241,44.124,272
60.292,50.842,269
60.335,43.128,267
60.373,37.489,261
60.414,41.038,259
60.452,37.811,256
60.492,40.502,259
60.529,36.740,251
60.570,41.417,254
60.612,42.096,254
60.647,34.714,253
60.681,33.913,244
60.717,35.514,244
60.762,45.243,238
60.807,45.757,236
60.846,38.994,238
60.880,33.607,231
60.910,29.413,236
60.943,33.165,236
60.980,37.577,233
61.024,43.567,231
61.072,48.173,224
61.111,38.751,226
61.151,39.966,225
61.184,33.084,224
61.238,53.975,216
61.282,44.253,217
61.320,37.652,215
61.365,45.019,216
61.407,42.708,204
61.450,42.985,205
61.500,49.206,203
61.547,47.216,201
61.593,46.031,196
61.631,37.893,197
61.664,33.588,193
61.712,48.162,193
61.759,46.649,185
61.801,42.202,188
61.854,52.422,186
61.907,53.219,183
61.940,32.813,182
61.976,36.352,184
62.020,44.182,184
62.056,35.837,182
62.096,40.281,180
62.137,40.243,178
62.190,53.772,179
62.238,47.668,180
62.292,53.843,180
62.335,42.783,182
62.373,38.300,184
62.415,41.593,177
62.454,39.107,182
62.500,46.483,186
62.546,45.710,189
62.576,30.203,182
62.612,35.912,185
62.653,41.264,189
62.684,30.482,188
62.722,38.444,190
62.765,42.533,181
62.798,33.482,186
62.830,31.539,192
62.867,37.639,190
62.898,30.965,194
62.943,44.394,189
62.984,41.356,190
63.021,36.540,193
63.065,44.762,193
63.099,33.783,188
63.142,42.810,190
63.189,46.986,191
63.231,42.437,192
63.286,54.188,188
63.322,35.989,189
63.372,50.776,190
63.421,48.792,191
63.461,39.992,185
63.507,46.144,185
63.549,41.883,189
63.593,43.935,190
63.640,47.026,186
63.686,45.804,185
63.728,42.489,184
63.774,45.233,186
63.817,43.662,178
63.857,39.648,179
63.889,32.267,182
63.920,30.407,184
63.957,37.248,178
63.989,31.573,177
64.029,40.614,179
64.077,48.154,178
64.110,32.814,177
64.151,40.809,172
64.198,46.840,170
64.247,48.963,174
64.291,44.095,176
64.340,48.861,171
64.387,47.589,171
64.433,46.088,169
64.465,31.775,166
64.503,38.278,164
64.553,49.386,165
64.598,44.870,163
64.638,40.066,166
64.680,42.414,160
64.731,50.893,160
64.775,44.243,157
64.818,42.953,158
64.871,52.819,156
64.913,42.412,156
64.944,30.723,158
64.990,45.467,158
65.033,43.600,151
65.067,34.079,152
65.114,46.616,152
65.160,45.757,153
65.202,41.971,148
65.244,42.625,147
65.288,43.304,148
65.326,37.965,151
65.367,41.445,148
65.405,38.153,144
65.443,37.401,144
65.484,41.871,145
65.529,44.526,139
65.566,36.813,137
65.612,46.532,141
65.650,37.539,143
65.693,43.634,138
65.737,43.898,136
65.778,40.942,136
65.827,49.064,138
65.864,36.925,132
65.906,41.266,130
65.958,52.743,131
66.004,45.887,133
66.053,48.309,128
66.106,53.177,128
66.148,42.787,126
66.193,44.711,127
66.234,41.251,123
66.283,48.496,122
66.325,41.605,124
66.367,42.018,126
66.408,40.971,125
66.449,41.299,122
66.492,43.396,119
66.530,37.409,120
66.575,45.753,115
66.618,42.721,116
66.663,44.810,117
66.715,52.562,121
66.753,37.581,115
66.797,44.260,118
66.840,42.855,115
66.886,45.858,115
66.926,39.816,113
66.968,42.264,113
67.022,54.253,116
67.067,45.104,115
67.119,51.581,112
67.161,41.475,113
67.205,44.857,115
67.248,42.999,108
67.290,41.197,106
67.336,46.000,110
67.377,41.001,114
67.417,40.607,105
67.457,39.969,105
67.495,37.701,107
67.541,46.139,109
67.571,30.288,103
67.601,29.574,100
67.650,49.322,100
67.692,42.058,104
67.738,45.809,108
67.776,38.351,101
67.820,43.484,100
67.866,46.323,99
67.905,38.497,100
67.946,41.053,92
67.989,43.239,85
68.034,45.313,91
68.077,42.821,93
68.124,46.508,82
68.174,49.865,76
68.212,38.006,74
68.257,45.742,75
68.303,46.022,65
68.357,53.577,63
68.398,41.432,63
68.439,40.659,57
68.495,56.551,49
68.542,46.681,49
68.576,33.725,48
68.616,39.702,43
68.652,36.191,38
68.700,48.250,40
68.736,36.180,40
68.774,37.324,38
68.827,53.738,30
68.871,43.771,25
68.911,40.233,25
68.943,32.198,25
68.983,39.140,18
69.015,32.558,18
69.057,41.317,22
69.104,47.735,19
69.137,32.831,11
69.183,45.681,11
69.237,54.596,12
69.278,40.200,10
69.317,39.898,7
69.361,43.054,4
69.403,42.047,4
69.444,41.839,3
69.486,41.648,3
69.526,40.326,0
69.561,34.905,0
69.607,45.244,0
69.638,31.465,0
69.685,46.987,0
69.732,46.653,0
69.779,47.507,0
69.818,38.490,0
69.846,28.818,0
69.886,39.856,0
69.931,44.233,0
69.971,40.398,0
70.012,40.586,0
70.047,35.953,0
70.084,36.159,0
70.121,37.595,0
70.165,44.007,0
70.217,51.706,0
70.251,34.506,0
70.287,35.872,0
70.328,40.663,0
70.369,41.513,0
70.404,34.677,0
70.447,42.558,0
70.491,44.672,0
70.537,46.096,0
70.579,41.903,0
70.619,39.643,0
70.666,47.143,0
70.716,49.425,0
70.768,52.474,0
70.814,45.905,0
70.851,36.843,0
70.897,45.872,0
70.937,40.320,0
70.972,35.386,0
71.013,40.956,0
71.060,46.911,0
71.103,42.503,0
71.146,43.418,0
71.186,39.493,0
71.223,37.530,0
71.272,48.346,0
71.314,42.767,0
71.356,41.511,0
71.389,33.607,0
71.439,49.640,0
71.484,44.708,0
71.520,35.837,0
71.560,40.718,0
71.607,46.242,0
71.643,36.175,0
71.687,44.055,0
71.745,57.866,0
71.795,50.478,0
71.836,40.353,0
71.874,38.869,0
71.907,32.298,0
71.942,34.917,0
71.983,41.845,0
72.025,41.748,0
72.065,39.443,0
72.107,42.199,0
72.153,46.626,0
72.198,44.302,0
72.245,46.956,0
72.288,42.866,0
72.327,39.385,0
72.382,54.727,0
72.427,45.580,0
72.480,52.396,0
72.527,47.710,0
72.568,40.503,0
72.609,40.889,0
72.654,45.597,0
72.699,44.461,0
72.734,34.965,0
72.771,36.906,0
72.810,39.374,0
72.857,46.536,0
72.904,47.731,0
72.940,35.384,0
72.970,30.580,0
73.004,33.369,0
73.052,48.596,0
73.099,47.144,0
73.143,43.460,0
73.192,49.306,0
73.232,39.894,0
73.277,44.535,0
73.320,43.737,0
73.362,42.101,0
73.404,41.375,0
73.442,37.951,0
73.488,46.519,0
73.539,50.309,0
73.572,33.552,0
73.616,43.744,0
73.658,42.347,0
73.689,30.799,0
73.731,41.893,0
73.766,34.885,0
73.803,37.341,0
73.846,43.045,0
73.884,37.304,0
73.933,49.448,0
73.987,54.395,0
74.027,39.399,0
74.067,40.160,0
74.107,40.559,0
74.145,37.607,0
74.193,47.529,0
74.236,43.802,0
74.285,48.822,0
74.323,37.871,0
74.365,42.173,0
74.411,45.617,0
74.459,47.889,0
74.498,38.987,0
74.548,50.149,0
74.593,44.914,0
74.638,45.426,0
74.670,31.493,0
74.712,42.138,0
74.762,50.386,0
74.798,36.178,0
74.837,38.581,0
74.883,45.561,0
74.917,34.379,0
74.966,48.995,0
75.009,42.565,0
75.055,46.695,0
75.097,41.794,0
75.132,34.919,0
75.174,42.425,0
75.223,48.702,0
75.268,44.612,0
75.301,33.338,0
75.340,38.807,0
75.378,37.895,0
75.415,36.797,0
75.454,39.662,0
75.495,41.173,0
75.540,44.503,0
75.587,47.484,0
75.626,39.063,0
75.670,43.721,0
75.717,47.202,0
75.756,38.599,0
75.797,40.683,0
75.830,33.859,0
75.879,48.646,0
75.926,47.219,0
75.965,38.247,0
76.007,42.069,0
76.059,52.693,0
76.111,51.622,0
76.167,55.611,0
76.215,48.654,0
76.246,30.898,0
76.288,41.405,0
76.334,46.458,0
76.381,47.163,0
76.430,48.831,0
76.467,37.356,0
76.498,30.983,0
76.538,40.149,0
76.579,40.159,0
76.614,35.500,0
76.664,50.298,0
76.701,36.911,0
76.741,39.601,0
76.793,51.618,0
76.835,41.970,0
76.873,38.753,0
76.912,38.644,0
76.953,40.742,0
76.987,34.305,0
77.025,37.583,0
77.070,44.965,0
77.103,33.961,0
77.150,46.444,0
77.196,45.990,0
77.241,44.693,0
77.291,50.329,0
77.339,47.912,0
77.383,44.523,0
77.427,44.120,0
77.470,42.616,0
77.511,41.193,0
77.560,48.846,0
77.596,35.738,0
77.627,31.192,0
77.667,40.408,0
77.706,38.068,0
77.743,37.004,0
77.787,44.072,0
77.840,53.868,0
77.880,39.629,0
77.918,38.251,0
77.967,48.743,0
78.003,35.542,0
78.035,32.131,0
78.078,43.582,0
78.129,50.737,0
78.165,36.216,0
78.208,42.728,0
78.253,45.300,0
78.293,39.681,0
78.338,45.417,0
78.382,43.844,0
78.426,43.351,0
78.457,31.524,0
78.504,47.039,0
78.553,48.355,0
78.589,36.889,0
78.629,39.639,0
78.671,41.532,0
78.711,40.505,0
78.748,37.098,0
78.793,45.018,0
78.838,45.059,0
78.879,40.399,0
78.917,38.320,0
78.957,39.787,0
78.997,40.085,0
79.033,35.942,0
79.073,40.178,0
79.119,46.272,0
79.157,37.755,0
79.192,35.235,0
79.228,36.221,0
79.267,38.374,0
79.304,36.755,0
79.346,42.666,0
79.390,43.865,0
79.437,46.833,0
79.480,42.990,0
79.519,38.893,0
79.569,50.106,0
79.614,45.072,0
79.645,31.422,0
79.691,45.486,0
79.736,45.472,0
79.784,47.277,0
79.835,51.022,0
79.879,44.416,0
79.923,43.761,0
79.966,42.772,0
80.010,44.598,0
80.049,38.495,0
80.089,40.210,0
80.122,33.504,0
80.157,34.250,0
80.189,32.744,0
80.232,42.800,0
80.273,40.412,0
80.320,47.638,0
80.367,46.464,0
80.407,39.790,0
80.441,34.860,0
80.483,41.688,0
80.521,37.967,0
80.564,42.596,0
80.603,39.446,3
80.644,40.640,3
80.687,43.660,4
80.732,44.920,4
80.778,45.789,10
80.826,48.331,10
80.880,53.986,12
80.926,45.240,11
80.967,41.250,19
81.009,42.095,19
81.059,50.202,20
81.108,48.442,18
81.139,31.684,25
81.175,35.240,25
81.218,42.925,28
81.257,39.716,26
81.303,45.695,35
81.350,46.679,40
81.400,50.145,41
81.442,42.263,40
81.477,34.747,51
81.516,39.707,52
81.560,43.441,54
81.601,40.566,58
81.640,39.828,67
81.675,34.735,76
81.726,50.609,81
81.774,48.609,79
81.821,47.198,94
81.863,41.240,92
81.901,38.272,94
81.937,36.399,99
81.981,43.350,102
82.019,38.186,113
82.049,30.323,109
82.094,45.189,108
82.137,42.999,116
82.179,41.900,124
82.225,45.929,121
82.263,37.326,122
82.305,42.540,123
82.344,38.729,129
82.395,51.167,122
82.433,37.919,120
82.472,38.660,122
82.520,48.781,126
82.569,48.658,125
82.617,48.078,125
82.657,40.070,123
82.699,42.232,132
82.740,40.978,128
82.778,37.093,124
82.815,37.257,125
82.863,48.349,128
82.899,35.608,129
82.939,40.551,128
82.972,32.568,132
83.008,35.901,128
83.053,44.991,133
83.099,45.892,131
83.143,44.642,127
83.191,47.693,126
83.236,45.119,131
83.273,37.326,131
83.316,43.091,130
83.362,45.729,130
83.408,45.828,134
83.451,42.673,133
83.496,44.854,129
83.542,46.293,132
83.591,49.613,132
83.633,41.651,136
83.680,47.201,139
83.725,45.159,140
83.777,51.557,137
83.822,44.707,136
83.866,44.495,136
83.916,50.244,142
83.955,38.279,141
83.992,36.825,140
84.035,42.981,140
84.081,46.363,147
84.133,51.778,145
84.180,47.091,144
84.214,34.412,146
84.245,30.873,152
84.276,31.069,149
84.318,42.236,150
84.357,38.710,149
84.388,30.954,154
84.426,38.099,157
84.476,49.459,154
84.513,37.326,150
84.548,35.323,152
84.590,41.866,158
84.637,47.216,156
84.688,50.957,157
84.737,49.024,158
84.772,35.072,163
84.805,32.243,162
84.844,38.962,159
84.887,43.388,159
84.922,34.870,165
84.965,43.502,162
85.010,44.582,163
85.058,48.243,162
85.094,35.659,169
85.132,38.125,165
85.171,39.073,167
85.216,45.125,164
85.265,49.024,165
85.311,45.900,167
85.344,32.923,169
85.376,31.972,169
85.429,52.884,171
85.468,39.458,176
85.503,34.435,174
85.553,50.044,173
85.598,45.343,172
85.636,37.631,181
85.677,41.528,179
85.718,40.258,178
85.752,34.355,179
85.797,45.054,184
85.841,43.676,180
85.884,43.563,181
85.922,38.103,180
85.959,37.102,187
86.002,42.422,184
86.044,41.674,185
86.087,43.489,186
86.129,42.249,190
86.173,43.368,191
86.224,51.651,188
86.261,36.869,186
86.298,36.783,191
86.349,50.870,191
86.386,37.365,192
86.420,33.843,192
86.468,47.758,192
86.510,42.477,195
86.557,46.494,193
86.598,40.815,192
86.640,42.035,190
86.683,43.133,193
86.716,33.581,193
86.760,44.102,192
86.799,38.380,190
86.840,41.204,194
86.885,45.022,193
86.927,41.718,192
86.968,41.137,190
87.008,40.535,196
87.054,46.014,193
87.097,42.490,192
87.140,42.965,189
87.185,45.506,194
87.236,50.801,191
87.282,46.175,185
87.316,34.000,183
87.362,46.114,189
87.414,51.990,187
87.468,53.663,185
87.517,49.328,189
87.559,41.085,184
87.610,51.044,182
87.654,44.704,179
87.705,50.856,186
87.761,55.648,185
87.802,40.735,183
87.837,35.445,181
87.876,38.892,185
87.919,42.964,183
87.961,41.753,178
88.001,40.369,178
88.049,48.307,184
88.097,47.745,182
88.144,47.084,180
88.192,48.190,180
88.231,38.979,182
88.277,45.305,182
88.317,40.938,177
88.356,38.944,177
88.401,44.948,183
88.447,45.366,181
88.489,42.393,180
88.532,42.982,180
88.572,39.476,184
88.611,39.498,182
88.661,49.630,180
88.700,39.142,180
88.733,33.407,186
88.767,34.047,184
88.808,40.792,186
88.852,44.331,188
88.893,40.806,195
88.933,39.491,193
88.974,41.069,193
89.012,37.758,193
89.056,44.631,198
89.091,34.963,201
89.133,41.913,205
89.188,54.946,206
89.231,42.544,210
89.269,38.801,215
89.312,42.768,220
89.361,49.020,224
89.405,44.150,229
89.448,42.409,233
89.488,40.570,234
89.533,45.012,238
89.567,33.656,240
89.609,42.541,247
89.650,40.031,250
89.703,53.381,251
89.745,41.632,257
89.777,32.425,260
89.820,43.055,266
89.864,44.259,268
89.900,35.531,264
89.948,47.868,275
89.993,45.245,276
90.028,34.939,274
